instrument_type	lat	lon	depth	start_date	end_date	poc	trap_type	doi	days	key
sediment_trap	31.8333	-64.1667	1500	1991-12-20	1991-12-20	2.5106	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3802
sediment_trap	31.8333	-64.1667	3200	1991-12-20	1991-12-20	1.3358	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3802
sediment_trap	31.8333	-64.1667	500	1992-01-04	1992-01-04	7.5581	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3803
sediment_trap	31.8333	-64.1667	1500	1992-01-04	1992-01-04	5.0439	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3803
sediment_trap	31.8333	-64.1667	3200	1992-01-04	1992-01-04	2.759	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3803
sediment_trap	31.8333	-64.1667	500	1992-01-19	1992-01-19	3.1527	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3804
sediment_trap	31.8333	-64.1667	1500	1992-01-19	1992-01-19	4.0573	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3804
sediment_trap	31.8333	-64.1667	3200	1992-01-19	1992-01-19	2.5589	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3804
sediment_trap	31.8333	-64.1667	500	1992-02-06	1992-02-06	10.617	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3805
sediment_trap	31.8333	-64.1667	1500	1992-02-06	1992-02-06	3.4275	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3805
sediment_trap	31.8333	-64.1667	3200	1992-02-06	1992-02-06	3.2473	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3805
sediment_trap	31.8333	-64.1667	500	1992-02-21	1992-02-21	9.3028	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3806
sediment_trap	31.8333	-64.1667	3200	1992-02-21	1992-02-21	4.0569	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3806
sediment_trap	31.8333	-64.1667	500	1992-03-07	1992-03-07	6.6901	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3807
sediment_trap	31.8333	-64.1667	1500	1992-03-07	1992-03-07	2.3289	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3807
sediment_trap	31.8333	-64.1667	3200	1992-03-07	1992-03-07	2.5587	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3807
sediment_trap	31.8333	-64.1667	500	1992-03-22	1992-03-22	4.0762	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3808
sediment_trap	31.8333	-64.1667	1500	1992-03-22	1992-03-22	2.012	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3808
sediment_trap	31.8333	-64.1667	3200	1992-03-22	1992-03-22	1.961	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3808
sediment_trap	31.8333	-64.1667	500	1992-04-09	1992-04-09	3.8059	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3809
sediment_trap	31.8333	-64.1667	1500	1992-04-09	1992-04-09	1.8774	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3809
sediment_trap	31.8333	-64.1667	3200	1992-04-09	1992-04-09	1.6254	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3809
sediment_trap	31.8333	-64.1667	500	1992-04-25	1992-04-25	2.8062	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3810
sediment_trap	31.8333	-64.1667	1500	1992-04-25	1992-04-25	1.8693	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3810
sediment_trap	31.8333	-64.1667	3200	1992-04-25	1992-04-25	1.52	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3810
sediment_trap	31.8333	-64.1667	500	1992-05-10	1992-05-10	1.6046	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3811
sediment_trap	31.8333	-64.1667	1500	1992-05-10	1992-05-10	2.5762	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3811
sediment_trap	31.8333	-64.1667	3200	1992-05-10	1992-05-10	1.9743	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3811
sediment_trap	31.8333	-64.1667	1500	1992-05-25	1992-05-25	2.6102	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3812
sediment_trap	31.8333	-64.1667	3200	1992-05-25	1992-05-25	1.762	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3812
sediment_trap	31.8333	-64.1667	500	1992-06-10	1992-06-10	6.1355	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3813
sediment_trap	31.8333	-64.1667	1500	1992-06-10	1992-06-10	1.2863	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3813
sediment_trap	31.8333	-64.1667	3200	1992-06-10	1992-06-10	1.4457	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3813
sediment_trap	31.8333	-64.1667	500	1992-06-25	1992-06-25	4.5649	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3814
sediment_trap	31.8333	-64.1667	1500	1992-06-25	1992-06-25	2.1951	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3814
sediment_trap	31.8333	-64.1667	3200	1992-06-25	1992-06-25	1.4134	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3814
sediment_trap	31.8333	-64.1667	500	1992-07-11	1992-07-11	3.4672	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3815
sediment_trap	31.8333	-64.1667	1500	1992-07-11	1992-07-11	1.1178	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3815
sediment_trap	31.8333	-64.1667	500	1992-07-26	1992-07-26	4.4488	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3816
sediment_trap	31.8333	-64.1667	1500	1992-07-26	1992-07-26	3.7592	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3816
sediment_trap	31.8333	-64.1667	500	1992-08-12	1992-08-12	2.416	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3817
sediment_trap	31.8333	-64.1667	1500	1992-08-12	1992-08-12	2.2576	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3817
sediment_trap	31.8333	-64.1667	3200	1992-08-12	1992-08-12	0.8771	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3817
sediment_trap	31.8333	-64.1667	500	1992-08-26	1992-08-26	4.1926	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3818
sediment_trap	31.8333	-64.1667	1500	1992-08-26	1992-08-26	2.6342	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3818
sediment_trap	31.8333	-64.1667	3200	1992-08-26	1992-08-26	1.4939	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3818
sediment_trap	31.8333	-64.1667	500	1992-09-09	1992-09-09	2.3888	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3819
sediment_trap	31.8333	-64.1667	1500	1992-09-09	1992-09-09	2.9111	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3819
sediment_trap	31.8333	-64.1667	3200	1992-09-09	1992-09-09	1.9381	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3819
sediment_trap	31.8333	-64.1667	500	1992-09-23	1992-09-23	2.2956	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3820
sediment_trap	31.8333	-64.1667	1500	1992-09-23	1992-09-23	2.7172	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3820
sediment_trap	31.8333	-64.1667	3200	1992-09-23	1992-09-23	1.4483	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3820
sediment_trap	31.8333	-64.1667	500	1992-10-08	1992-10-08	2.4134	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3821
sediment_trap	31.8333	-64.1667	1500	1992-10-08	1992-10-08	1.4182	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3821
sediment_trap	31.8333	-64.1667	3200	1992-10-08	1992-10-08	0.6321	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3821
sediment_trap	31.8333	-64.1667	500	1992-10-21	1992-10-21	2.0272	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3822
sediment_trap	31.8333	-64.1667	1500	1992-10-21	1992-10-21	1.3596	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3822
sediment_trap	31.8333	-64.1667	3200	1992-10-21	1992-10-21	1.4892	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3822
sediment_trap	31.8333	-64.1667	500	1992-11-04	1992-11-04	2.3108	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3823
sediment_trap	31.8333	-64.1667	1500	1992-11-04	1992-11-04	1.9725	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3823
sediment_trap	31.8333	-64.1667	3200	1992-11-04	1992-11-04	0.952	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3823
sediment_trap	31.8333	-64.1667	500	1992-11-18	1992-11-18	3.1174	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3824
sediment_trap	31.8333	-64.1667	1500	1992-11-18	1992-11-18	0.936	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3824
sediment_trap	31.8333	-64.1667	3200	1992-11-18	1992-11-18	1.006	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3824
sediment_trap	31.8333	-64.1667	3200	1992-12-04	1992-12-04	0.7398	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3825
sediment_trap	31.8333	-64.1667	3200	1992-12-19	1992-12-19	1.0819	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3826
sediment_trap	31.8333	-64.1667	3200	1993-01-03	1993-01-03	1.7877	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3827
sediment_trap	31.8333	-64.1667	3200	1993-01-18	1993-01-18	1.49	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3828
sediment_trap	31.8333	-64.1667	3200	1993-02-05	1993-02-05	1.3747	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3829
sediment_trap	31.8333	-64.1667	3200	1993-02-20	1993-02-20	3.0656	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3830
sediment_trap	31.8333	-64.1667	3200	1993-03-07	1993-03-07	3.6477	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3831
sediment_trap	31.8333	-64.1667	3200	1993-03-22	1993-03-22	2.7604	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3832
sediment_trap	31.8333	-64.1667	3200	1993-04-07	1993-04-07	1.1226	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3833
sediment_trap	31.8333	-64.1667	3200	1993-04-23	1993-04-23	2.0319	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3834
sediment_trap	31.8333	-64.1667	3200	1993-05-09	1993-05-09	2.2774	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3835
sediment_trap	31.8333	-64.1667	3200	1993-05-24	1993-05-24	1.621	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3836
sediment_trap	31.8333	-64.1667	3200	1993-06-10	1993-06-10	0.8207	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3837
sediment_trap	31.8333	-64.1667	3200	1993-06-23	1993-06-23	1.0047	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3838
sediment_trap	31.8333	-64.1667	3200	1993-07-07	1993-07-07	1.461	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3839
sediment_trap	31.8333	-64.1667	3200	1993-07-21	1993-07-21	1.5482	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3840
sediment_trap	31.8333	-64.1667	3200	1993-08-04	1993-08-04	0.7527	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3841
sediment_trap	31.8333	-64.1667	3200	1993-08-20	1993-08-20	0.9175	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3842
sediment_trap	31.8333	-64.1667	3200	1993-09-04	1993-09-04	1.2079	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3843
sediment_trap	31.8333	-64.1667	3200	1993-09-20	1993-09-20	1.6856	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3844
sediment_trap	31.8333	-64.1667	3200	1993-10-06	1993-10-06	0.6342	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3845
sediment_trap	31.8333	-64.1667	3200	1993-10-20	1993-10-20	0.7482	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3846
sediment_trap	31.8333	-64.1667	3200	1993-11-03	1993-11-03	0.7675	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3847
sediment_trap	31.8333	-64.1667	3200	1993-11-17	1993-11-17	1.618	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3848
sediment_trap	31.8333	-64.1667	3200	1993-12-03	1993-12-03	1.2345	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3849
sediment_trap	31.8333	-64.1667	3200	1993-12-16	1993-12-16	1.3549	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3850
sediment_trap	31.8333	-64.1667	3200	1993-12-29	1993-12-29	1.5039	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3851
sediment_trap	31.8333	-64.1667	3200	1994-01-12	1994-01-12	1.1884	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3852
sediment_trap	31.8333	-64.1667	3200	1994-01-26	1994-01-26	0.5863	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3853
sediment_trap	31.8333	-64.1667	3200	1994-02-09	1994-02-09	2.0807	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3854
sediment_trap	31.8333	-64.1667	3200	1994-02-23	1994-02-23	1.9662	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3855
sediment_trap	31.8333	-64.1667	3200	1994-03-09	1994-03-09	2.5457	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3856
sediment_trap	31.8333	-64.1667	3200	1994-03-25	1994-03-25	2.9964	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3857
sediment_trap	31.8333	-64.1667	3200	1994-04-09	1994-04-09	2.1983	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3858
sediment_trap	31.8333	-64.1667	3200	1994-04-24	1994-04-24	1.1476	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3859
sediment_trap	31.8333	-64.1667	3200	1994-05-09	1994-05-09	1.3302	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3860
sediment_trap	31.8333	-64.1667	3200	1994-05-25	1994-05-25	0.5468	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3861
sediment_trap	31.8333	-64.1667	3200	1994-06-06	1994-06-06	0.8325	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3862
sediment_trap	31.8333	-64.1667	3200	1994-06-18	1994-06-18	1.7141	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3863
sediment_trap	31.8333	-64.1667	3200	1994-06-30	1994-06-30	1.3142	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3864
sediment_trap	31.8333	-64.1667	3200	1994-07-13	1994-07-13	0.6861	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3865
sediment_trap	31.8333	-64.1667	3200	1994-07-29	1994-07-29	0.6665	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3866
sediment_trap	31.8333	-64.1667	3200	1994-08-13	1994-08-13	1.7593	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3867
sediment_trap	31.8333	-64.1667	3200	1994-08-29	1994-08-29	1.4786	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3868
sediment_trap	31.8333	-64.1667	3200	1994-09-14	1994-09-14	0.8278	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3869
sediment_trap	31.8333	-64.1667	3200	1994-09-28	1994-09-28	1.0404	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3870
sediment_trap	31.8333	-64.1667	3200	1994-10-12	1994-10-12	1.4392	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3871
sediment_trap	31.8333	-64.1667	3200	1994-10-25	1994-10-25	0.9733	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3872
sediment_trap	31.8333	-64.1667	3200	1994-11-09	1994-11-09	0.8475	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3873
sediment_trap	31.8333	-64.1667	3200	1994-11-26	1994-11-26	1.0813	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3874
sediment_trap	31.8333	-64.1667	3200	1994-12-13	1994-12-13	1.0703	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3875
sediment_trap	31.8333	-64.1667	3200	1994-12-30	1994-12-30	1.1261	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3876
sediment_trap	31.8333	-64.1667	3200	1995-01-19	1995-01-19	0.8358	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3877
sediment_trap	31.8333	-64.1667	3200	1995-02-04	1995-02-04	1.4859	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3878
sediment_trap	31.8333	-64.1667	3200	1995-02-19	1995-02-19	1.3727	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3879
sediment_trap	31.8333	-64.1667	3200	1995-03-06	1995-03-06	4.3655	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3880
sediment_trap	31.8333	-64.1667	3200	1995-03-24	1995-03-24	4.0052	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3881
sediment_trap	31.8333	-64.1667	3200	1995-04-06	1995-04-06	4.1906	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3882
sediment_trap	31.8333	-64.1667	3200	1995-04-19	1995-04-19	1.8709	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3883
sediment_trap	31.8333	-64.1667	3200	1995-05-02	1995-05-02	1.7533	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3884
sediment_trap	31.8333	-64.1667	3200	1995-05-17	1995-05-17	1.154	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3885
sediment_trap	31.8333	-64.1667	3200	1995-06-02	1995-06-02	1.1589	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3886
sediment_trap	31.8333	-64.1667	3200	1995-06-18	1995-06-18	1.161	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3887
sediment_trap	31.8333	-64.1667	3200	1995-07-03	1995-07-03	1.4636	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3888
sediment_trap	31.8333	-64.1667	3200	1995-07-20	1995-07-20	0.6656	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3889
sediment_trap	31.8333	-64.1667	3200	1995-08-04	1995-08-04	0.8927	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3890
sediment_trap	31.8333	-64.1667	3200	1995-08-19	1995-08-19	1.3302	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3891
sediment_trap	31.8333	-64.1667	3200	1995-09-03	1995-09-03	1.121	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3892
sediment_trap	31.8333	-64.1667	3200	1995-09-22	1995-09-22	0.4429	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3893
sediment_trap	31.8333	-64.1667	3200	1995-10-05	1995-10-05	1.4112	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3894
sediment_trap	31.8333	-64.1667	3200	1995-10-18	1995-10-18	0.9059	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3895
sediment_trap	31.8333	-64.1667	3200	1995-11-01	1995-11-01	1.1543	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3896
sediment_trap	31.8333	-64.1667	3200	1995-11-16	1995-11-16	0.7152	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3897
sediment_trap	31.8333	-64.1667	3200	1995-12-02	1995-12-02	1.3848	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3898
sediment_trap	31.8333	-64.1667	3200	1995-12-19	1995-12-19	1.3256	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3899
sediment_trap	31.8333	-64.1667	3200	1996-01-06	1996-01-06	4.1861	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3900
sediment_trap	31.8333	-64.1667	3200	1996-06-08	1996-06-08	0.7616	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3901
sediment_trap	31.8333	-64.1667	3200	1996-06-20	1996-06-20	1.0166	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3902
sediment_trap	31.8333	-64.1667	3200	1996-07-03	1996-07-03	1.132	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3903
sediment_trap	31.8333	-64.1667	3200	1996-07-16	1996-07-16	1.5086	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3904
sediment_trap	31.8333	-64.1667	3200	1996-07-30	1996-07-30	0.5909	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3905
sediment_trap	31.8333	-64.1667	3200	1996-08-15	1996-08-15	1.0098	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3906
sediment_trap	31.8333	-64.1667	3200	1996-08-31	1996-08-31	0.6642	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3907
sediment_trap	31.8333	-64.1667	3200	1996-09-16	1996-09-16	1.0366	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3908
sediment_trap	31.8333	-64.1667	3200	1996-10-18	1996-10-18	0.7406	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3909
sediment_trap	31.8333	-64.1667	3200	1996-11-02	1996-11-02	0.8436	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3910
sediment_trap	31.8333	-64.1667	3200	1996-11-18	1996-11-18	0.9253	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3911
sediment_trap	31.8333	-64.1667	3200	1996-12-02	1996-12-02	2.2264	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3912
sediment_trap	31.8333	-64.1667	3200	1996-12-18	1996-12-18	3.6174	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3913
sediment_trap	31.8333	-64.1667	3200	1996-12-31	1996-12-31	3.526	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3914
sediment_trap	31.8333	-64.1667	3200	1997-01-14	1997-01-14	1.5332	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3915
sediment_trap	31.8333	-64.1667	3200	1997-01-29	1997-01-29	2.0306	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3916
sediment_trap	31.8333	-64.1667	3200	1997-02-16	1997-02-16	3.0489	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3917
sediment_trap	31.8333	-64.1667	3200	1997-03-03	1997-03-03	2.5009	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3918
sediment_trap	31.8333	-64.1667	3200	1997-03-19	1997-03-19	2.1231	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3919
sediment_trap	31.8333	-64.1667	3200	1997-04-04	1997-04-04	2.1005	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3920
sediment_trap	31.8333	-64.1667	3200	1997-04-22	1997-04-22	2.9601	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3921
sediment_trap	31.8333	-64.1667	3200	1997-05-06	1997-05-06	3.1366	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3922
sediment_trap	31.8333	-64.1667	3200	1997-05-21	1997-05-21	2.8588	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3923
sediment_trap	31.8333	-64.1667	3200	1997-06-06	1997-06-06	2.4831	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3924
sediment_trap	31.8333	-64.1667	3200	1997-06-24	1997-06-24	2.4224	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3925
sediment_trap	31.8333	-64.1667	3200	1997-07-07	1997-07-07	1.5033	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3926
sediment_trap	31.8333	-64.1667	3200	1997-07-21	1997-07-21	2.2651	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3927
sediment_trap	31.8333	-64.1667	3200	1997-08-04	1997-08-04	2.0272	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3928
sediment_trap	31.8333	-64.1667	3200	1997-08-19	1997-08-19	0.9686	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3929
sediment_trap	31.8333	-64.1667	3200	1997-09-03	1997-09-03	1.3962	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3930
sediment_trap	31.8333	-64.1667	3200	1997-09-17	1997-09-17	1.526	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3931
sediment_trap	31.8333	-64.1667	3200	1997-09-30	1997-09-30	1.3466	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3932
sediment_trap	31.8333	-64.1667	3200	1997-10-15	1997-10-15	0.7231	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3933
sediment_trap	31.8333	-64.1667	500	1997-10-30	1997-10-30	1.6096	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3934
sediment_trap	31.8333	-64.1667	1500	1997-10-30	1997-10-30	0.9072	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3934
sediment_trap	31.8333	-64.1667	3200	1997-10-30	1997-10-30	1.3808	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3934
sediment_trap	31.8333	-64.1667	500	1997-11-15	1997-11-15	1.7729	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3935
sediment_trap	31.8333	-64.1667	1500	1997-11-15	1997-11-15	1.2538	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3935
sediment_trap	31.8333	-64.1667	3200	1997-11-15	1997-11-15	1.1668	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3935
sediment_trap	31.8333	-64.1667	500	1997-12-01	1997-12-01	0.6251	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3936
sediment_trap	31.8333	-64.1667	1500	1997-12-01	1997-12-01	1.8239	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3936
sediment_trap	31.8333	-64.1667	3200	1997-12-01	1997-12-01	1.0261	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3936
sediment_trap	31.8333	-64.1667	500	1997-12-17	1997-12-17	6.0176	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3937
sediment_trap	31.8333	-64.1667	1500	1997-12-17	1997-12-17	3.9475	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3937
sediment_trap	31.8333	-64.1667	3200	1997-12-17	1997-12-17	1.9637	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3937
sediment_trap	31.8333	-64.1667	500	1998-01-02	1998-01-02	6.384	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3938
sediment_trap	31.8333	-64.1667	3200	1998-01-02	1998-01-02	3.1607	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3938
sediment_trap	31.8333	-64.1667	500	1998-01-18	1998-01-18	3.8371	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3939
sediment_trap	31.8333	-64.1667	3200	1998-01-18	1998-01-18	2.696	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3939
sediment_trap	31.8333	-64.1667	500	1998-02-03	1998-02-03	6.5743	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3940
sediment_trap	31.8333	-64.1667	3200	1998-02-03	1998-02-03	1.5984	moored	10.1594/PANGAEA.855600	0.5	SED_TRAP_3940
