group	min_time	max_time	nb_points	first_cp	last_cp	delta_x	delta_y	slope	min_drifting_time	max_drifting_time	small_flux	big_flux	park_depth	wmo	cycle
group_12	2022-08-22T01:09:35Z	2022-08-22T05:39:35Z	10	0.06809876946635703	0.06841528776523634	0.1875	7.912957471982798e-5	4.2202439850574924e-4	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_22	2022-08-22T06:39:35Z	2022-08-22T10:39:35Z	9	0.06936499296537653	0.07031492370405835	0.16666666666666666	2.374826846704564e-4	0.0014248961080227385	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_50	2022-08-22T19:39:35Z	2022-08-23T00:39:35Z	11	0.0777638913073958	0.07950923679195622	0.20833333333333334	4.3633637114010373e-4	0.002094414581472498	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_80	2022-08-23T01:39:34Z	2022-08-23T15:39:34Z	29	0.08077907807246217	0.08649835778223344	0.5833333333333334	0.0014298199274428193	0.0024511198756162617	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_107	2022-08-23T16:39:34Z	2022-08-24T05:09:32Z	26	0.08904288713012667	0.09413680695258292	0.5208101851851852	0.001273479955614061	0.002445190189898548	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_119	2022-08-24T06:09:32Z	2022-08-24T11:09:32Z	11	0.095092639527126	0.09604870056023984	0.20833333333333334	2.390152582784598e-4	0.001147273239736607	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_123	2022-08-24T12:09:32Z	2022-08-24T13:09:32Z	3	0.09700499016116074	0.09732380417320534	0.041666666666666664	7.97035030111505e-5	0.0019128840722676121	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_135	2022-08-24T16:09:32Z	2022-08-24T19:09:32Z	7	0.10498297357893628	0.1056219001836012	0.125	1.5973165116622834e-4	0.0012778532093298267	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_147	2022-08-24T20:09:32Z	2022-08-25T01:09:31Z	11	0.1046635485438294	0.10594140176131012	0.20832175925925925	3.1946330437018083e-4	0.0015335090559244193	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_153	2022-08-25T02:09:31Z	2022-08-25T04:09:31Z	5	0.10690005964486826	0.1075392925667241	0.08333333333333333	1.5980823046396128e-4	0.0019176987655675354	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_158	2022-08-25T05:09:31Z	2022-08-25T06:39:31Z	4	0.1094576044890317	0.109777412604333	0.0625	7.995202882532526e-5	0.0012792324612052042	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_182	2022-08-25T15:39:31Z	2022-08-25T18:39:31Z	7	0.6675940611156287	0.66906505497242	0.125	3.6774846419782015e-4	0.002941987713582561	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_190	2022-08-25T19:39:31Z	2022-08-25T22:39:31Z	7	0.6742177976798152	0.6756912298725509	0.125	3.6835804818394213e-4	0.002946864385471537	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_194	2022-08-25T23:39:31Z	2022-08-26T00:39:31Z	3	0.6767966603065589	0.6771652050158996	0.041666666666666664	9.213617733516699e-5	0.002211268256044008	2022-08-22T00:39:35Z	2022-08-26T11:09:29Z	5.2223034124341305	47.84507758427886	1000 m	1902578	14
group_14	2022-08-31T02:04:57Z	2022-08-31T07:34:57Z	12	0.07633639614015365	0.07919183944999242	0.22916666666666666	7.138608274596912e-4	0.0031150290652786528	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_39	2022-08-31T15:34:57Z	2022-08-31T20:04:57Z	10	0.13383618837024489	0.13512339674820753	0.1875	3.2180209449066133e-4	0.001716277837283527	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_62	2022-08-31T21:04:57Z	2022-09-01T07:34:55Z	22	0.13705498632296648	0.14704975233398768	0.43747685185185187	0.0024986915027553	0.0057115970643435605	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_112	2022-09-01T10:04:55Z	2022-09-02T08:34:54Z	46	0.24640938336213167	0.26265811036909475	0.937488425925926	0.004062181751740772	0.0043330473629353775	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_137	2022-09-02T09:34:54Z	2022-09-02T21:04:54Z	24	0.26564975882366887	0.2749714442741939	0.4791666666666667	0.0023304213626312575	0.004863488061143494	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_172	2022-09-03T05:34:52Z	2022-09-03T14:34:52Z	19	0.37828576272684195	0.3841044434260279	0.375	0.001454670174796488	0.0038791204661239678	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_180	2022-09-03T16:04:52Z	2022-09-03T18:34:52Z	6	0.5387957403222412	0.540576287870004	0.10416666666666667	4.451368869407002e-4	0.004273314114630722	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_185	2022-09-03T20:04:52Z	2022-09-03T21:04:52Z	3	0.5537770312428895	0.5559218034122376	0.041666666666666664	5.361930423370409e-4	0.012868633016088982	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_201	2022-09-03T22:04:52Z	2022-09-04T05:04:51Z	15	0.5591411194813858	0.5645124107410304	0.2916550925925926	0.0013428228149111598	0.004604146641070051	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
last_group	2022-09-04T06:04:51Z	2022-09-04T11:04:51Z	11	0.5698909243926039	0.570070369005853	0.20833333333333334	4.486115331225893e-5	2.1533353589884283e-4	2022-08-31T01:34:57Z	2022-09-04T11:04:51Z	9.360868306209982	38.604976698476605	1000 m	1902578	15
group_10	2022-09-09T02:54:34Z	2022-09-09T06:24:34Z	8	0.07855712031187863	0.08141414991629839	0.14583333333333334	7.142574011049403e-4	0.004897765036148162	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_16	2022-09-09T07:54:34Z	2022-09-09T09:24:34Z	4	0.08649835778223344	0.08713433838616484	0.0625	1.589951509828498e-4	0.002543922415725597	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_39	2022-09-09T10:24:34Z	2022-09-09T20:54:34Z	22	0.09445539243321806	0.0998752314643039	0.4375	0.0013549597577714595	0.003097050874906193	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_47	2022-09-09T21:54:34Z	2022-09-10T00:54:34Z	7	0.1024282872395033	0.10530242412416856	0.125	7.185342211663143e-4	0.005748273769330514	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_70	2022-09-10T01:54:34Z	2022-09-10T12:24:33Z	22	0.1123367984390721	0.11874243676854213	0.4374884259259259	0.0016014095823675065	0.003660461597305552	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_89	2022-09-10T13:24:33Z	2022-09-10T21:54:33Z	18	0.12355340635784148	0.12740635255396435	0.3541666666666667	9.63236549030716e-4	0.002719726726674963	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_96	2022-09-10T22:54:33Z	2022-09-11T01:24:33Z	6	0.1290128427960492	0.13126301362727782	0.10416666666666667	5.625427078071593e-4	0.005400409994948729	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_102	2022-09-11T02:24:33Z	2022-09-11T04:24:31Z	5	0.13383618837024489	0.13512339674820753	0.08331018518518518	3.2180209449066133e-4	0.0038626981055839317	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_143	2022-09-11T05:24:31Z	2022-09-12T00:54:31Z	40	0.13834323110060678	0.14866415280793438	0.8125	0.002580230426831899	0.0031756682176392603	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_191	2022-09-12T01:54:31Z	2022-09-13T00:54:30Z	47	0.15060229384561094	0.15998323704790193	0.9583217592592592	0.002345235800572748	0.002447232130454298	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_202	2022-09-13T01:54:30Z	2022-09-13T06:24:28Z	10	0.16160286698459467	0.1645198545141011	0.18747685185185184	7.292468823766052e-4	0.0038897969278515057	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_210	2022-09-13T08:54:28Z	2022-09-13T10:24:28Z	4	0.17685952983031764	0.17881138413059508	0.0625	4.8796357506936117e-4	0.007807417201109779	2022-09-09T02:24:34Z	2022-09-13T10:54:28Z	7.907451701144086	6.8788232477442275	1000 m	1902578	16
group_11	2022-09-18T01:20:16Z	2022-09-18T05:20:16Z	9	0.08046157995744052	0.08331997064638808	0.16666666666666666	7.145976722368885e-4	0.004287586033421331	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_30	2022-09-18T06:20:16Z	2022-09-18T14:50:16Z	18	0.08522669984750449	0.0938182468441041	0.3541666666666667	0.0021478867491499035	0.006064621409364433	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_79	2022-09-18T15:50:16Z	2022-09-19T15:20:14Z	48	0.09604870056023984	0.11489782293632232	0.9791435185185186	0.00471228059402062	0.00481265565762053	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_96	2022-09-19T16:20:14Z	2022-09-19T23:50:14Z	16	0.1251583496045066	0.13174536105236112	0.3125	0.0016467528619636268	0.005269609158283606	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_128	2022-09-20T01:20:13Z	2022-09-20T15:50:13Z	30	0.1373770086231847	0.14317784753864105	0.6041666666666666	0.001450209728864088	0.002400347137430215	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_151	2022-09-20T18:20:13Z	2022-09-21T03:20:11Z	19	0.153511267348633	0.16095493631175978	0.37497685185185187	0.0018609172407816968	0.004962752318153546	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_159	2022-09-21T04:20:11Z	2022-09-21T07:20:11Z	7	0.1648440955875166	0.1674389708001528	0.125	6.487188031590527e-4	0.005189750425272421	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_166	2022-09-21T08:20:11Z	2022-09-21T10:50:11Z	6	0.17003553044991648	0.1719840569153378	0.10416666666666667	4.8713161635532964e-4	0.004676463517011164	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_206	2022-09-21T11:50:11Z	2022-09-22T06:50:10Z	39	0.3752087080001186	0.3820498247694333	0.7916550925925926	0.0017102791923286759	0.002160384248559154	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
last_group	2022-09-22T08:20:10Z	2022-09-22T10:50:10Z	6	0.41677733907057535	0.4178134892066582	0.10416666666666667	2.590375340207063e-4	0.0024867603265987803	2022-09-18T00:50:16Z	2022-09-22T10:50:10Z	9.02372201166392	25.374040115372857	1000 m	1902578	17
group_14	2022-09-27T02:29:08Z	2022-09-27T07:59:08Z	12	0.08618040539543592	0.08745236661133735	0.22916666666666666	3.1799030397535594e-4	0.0013875940537106442	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_19	2022-09-27T08:59:08Z	2022-09-27T10:29:08Z	4	0.0893610671406353	0.08967927246278712	0.0625	7.955133053795527e-5	0.0012728212886072843	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_31	2022-09-27T11:29:08Z	2022-09-27T16:29:08Z	11	0.09158903616581092	0.09349971210374068	0.20833333333333334	4.7766898448244055e-4	0.0022928111255157146	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_39	2022-09-27T18:59:08Z	2022-09-27T20:29:08Z	4	0.1046635485438294	0.1056219001836012	0.0625	2.395879099429503e-4	0.0038334065590872046	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_49	2022-09-27T21:29:08Z	2022-09-28T01:29:08Z	9	0.10817862765959003	0.109777412604333	0.16666666666666666	3.9969623618574257e-4	0.0023981774171144554	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_53	2022-09-28T02:59:07Z	2022-09-28T03:29:07Z	2	0.1376990568500806	0.13834323110060678	0.020833333333333332	1.6104356263154512e-4	0.007730091006314166	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_70	2022-09-28T05:59:07Z	2022-09-28T11:59:07Z	13	0.1658169765360071	0.169061623047467	0.25	8.11161627864973e-4	0.003244646511459892	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_75	2022-09-28T12:59:07Z	2022-09-28T14:29:07Z	4	0.169061623047467	0.16938623250189552	0.0625	8.115236360713152e-5	0.0012984378177141043	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_85	2022-09-28T15:59:07Z	2022-09-28T19:29:07Z	8	0.17230890362847368	0.17295867620949967	0.14583333333333334	1.624431452564995e-4	0.0011138958531874252	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_92	2022-09-28T20:29:07Z	2022-09-28T22:59:07Z	6	0.17425853811061295	0.17555882255928384	0.10416666666666667	3.250711121677227e-4	0.003120682676810138	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_96	2022-09-28T23:59:07Z	2022-09-29T00:59:07Z	3	0.17881138413059508	0.1791367857984581	0.041666666666666664	8.135041696575446e-5	0.001952410007178107	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_99	2022-09-29T01:59:07Z	2022-09-29T02:29:05Z	2	0.18206659264358177	0.18239225924258112	0.020810185185185185	8.141664974983809e-5	0.003912346239369305	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_106	2022-09-29T03:29:05Z	2022-09-29T05:59:05Z	6	0.18532445240992623	0.18597634289376805	0.10416666666666667	1.62972620960454e-4	0.0015645371612203584	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_112	2022-09-29T06:59:05Z	2022-09-29T08:59:05Z	5	0.19021622261725107	0.19119529495110751	0.08333333333333333	2.4476808346411e-4	0.00293721700156932	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_129	2022-09-29T12:59:05Z	2022-09-29T17:29:05Z	10	0.1905425534352987	0.19152170565755983	0.1875	2.4478805556528427e-4	0.0013055362963481827	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_144	2022-09-29T18:29:05Z	2022-09-30T00:59:05Z	14	0.19250109762327708	0.19511398250429787	0.2708333333333333	6.532212202551985e-4	0.0024118937363268866	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_148	2022-09-30T01:59:05Z	2022-09-30T02:59:04Z	3	0.19642106527060552	0.19674790271001608	0.04165509259259259	8.170935985264e-5	0.0019615695168847167	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_166	2022-09-30T03:59:04Z	2022-09-30T11:59:04Z	17	0.19772857529287124	0.20099922142766835	0.3333333333333333	8.176615336992765e-4	0.0024529846010978296	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_175	2022-09-30T14:29:04Z	2022-09-30T16:29:04Z	5	0.20198093698051617	0.20329026596111047	0.08333333333333333	3.273322451485747e-4	0.003927986941782896	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_181	2022-09-30T18:59:04Z	2022-09-30T19:29:04Z	2	0.20558262346787212	0.20623782412453773	0.020833333333333332	1.6380016416640136e-4	0.007862407879987265	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
last_group	2022-09-30T22:59:04Z	2022-10-01T10:59:02Z	25	0.2085318719527685	0.21246758889869077	0.49997685185185187	9.839292364805657e-4	0.0019679495817380636	2022-09-27T01:59:08Z	2022-10-01T10:59:02Z	6.0253508818448775	11.777448286954597	1000 m	1902578	18
group_16	2022-10-06T02:08:13Z	2022-10-06T08:38:13Z	14	0.08904288713012667	0.09063404033938131	0.2708333333333333	3.9778830231365983e-4	0.0014687568085427441	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_20	2022-10-06T09:38:13Z	2022-10-06T10:38:13Z	3	0.09190741878228816	0.09286271871120091	0.041666666666666664	2.3882498222818974e-4	0.005731799573476554	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_30	2022-10-06T11:38:13Z	2022-10-06T15:38:13Z	9	0.09413680695258292	0.09604870056023984	0.16666666666666666	4.7797340191423066e-4	0.002867840411485384	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_57	2022-10-06T16:38:13Z	2022-10-07T05:08:11Z	26	0.09700499016116074	0.10338610342319156	0.5208101851851852	0.0015952783155077054	0.0030630705022415606	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_69	2022-10-07T07:08:11Z	2022-10-07T11:08:11Z	9	0.10690005964486826	0.10785894733973957	0.16666666666666666	2.3972192371782622e-4	0.0014383315423069573	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_75	2022-10-07T12:08:11Z	2022-10-07T14:08:11Z	5	0.108818064956132	0.10913782194099392	0.08333333333333333	7.993924621547965e-5	9.592709545857558e-4	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_82	2022-10-07T15:08:11Z	2022-10-07T17:38:11Z	6	0.1123367984390721	0.11393724658589852	0.10416666666666667	4.001120367066041e-4	0.0038410755523833992	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_90	2022-10-07T18:38:11Z	2022-10-07T21:38:11Z	7	0.11585863001888742	0.11874243676854213	0.125	7.209516874136755e-4	0.005767613499309404	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_107	2022-10-07T22:38:11Z	2022-10-08T06:08:10Z	16	0.11874243676854213	0.120666130297123	0.3124884259259259	4.809233821452194e-4	0.0015390118233026024	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_121	2022-10-08T07:08:10Z	2022-10-08T13:08:10Z	13	0.12162832410363092	0.12419530638329028	0.25	6.417455699148401e-4	0.0025669822796593605	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_130	2022-10-08T14:08:10Z	2022-10-08T17:38:10Z	8	0.12547941554359618	0.12644276801483634	0.14583333333333334	2.4083811781003966e-4	0.0016514613792688432	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_140	2022-10-08T18:38:10Z	2022-10-08T22:38:10Z	9	0.1277275989903094	0.1290128427960492	0.16666666666666666	3.213109514349499e-4	0.0019278657086096995	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_153	2022-10-08T23:38:10Z	2022-10-09T05:08:08Z	12	0.1302984996974347	0.1322277601849955	0.22914351851851852	4.823151218901964e-4	0.0021048604167750768	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_160	2022-10-09T06:08:08Z	2022-10-09T08:38:08Z	6	0.13673298994525185	0.1376990568500806	0.10416666666666667	2.4151672620718878e-4	0.002318560571589012	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_167	2022-10-09T09:38:08Z	2022-10-09T12:08:08Z	6	0.13866535713259082	0.13930968703089128	0.10416666666666667	1.610824745751152e-4	0.001546391755921106	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_174	2022-10-09T13:08:08Z	2022-10-09T15:38:08Z	6	0.14027637652687594	0.14059865828187443	0.10416666666666667	8.0570438749622e-5	7.734762119963711e-4	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_187	2022-10-09T17:38:08Z	2022-10-09T22:08:08Z	10	0.14608142471174812	0.1489871111061196	0.1875	7.264215985928676e-4	0.0038742485258286274	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_193	2022-10-09T23:08:08Z	2022-10-10T01:08:08Z	5	0.15868800510911762	0.16063101032866986	0.08333333333333333	4.857513048880588e-4	0.0058290156586567055	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
last_group	2022-10-10T02:08:07Z	2022-10-10T11:08:07Z	19	0.16257495982424475	0.16630353535120335	0.375	9.321438817396499e-4	0.0024857170179723997	2022-10-06T01:38:14Z	2022-10-10T11:08:07Z	6.36607262515637	5.496022573565027	1000 m	1902578	19
group_8	2022-10-15T02:50:55Z	2022-10-15T05:20:55Z	6	0.11265683684385136	0.11361710572374836	0.10416666666666667	2.4006721997425068e-4	0.0023046453117528064	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_13	2022-10-15T06:20:55Z	2022-10-15T07:50:55Z	4	0.11489782293632232	0.1164992963132017	0.0625	4.0036834421984524e-4	0.006405893507517524	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_20	2022-10-15T08:50:55Z	2022-10-15T11:20:55Z	6	0.11746048819575552	0.11874243676854213	0.10416666666666667	3.204871431966502e-4	0.003076676574687842	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_57	2022-10-15T12:20:55Z	2022-10-16T05:50:54Z	36	0.12547941554359618	0.13383618837024489	0.7291550925925926	0.0020891932066621766	0.0028652247346086773	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_64	2022-10-16T07:50:54Z	2022-10-16T09:20:54Z	4	0.13447974078093242	0.13544526357598127	0.0625	2.4138069876221413e-4	0.003862091180195426	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_113	2022-10-16T10:20:54Z	2022-10-17T09:50:52Z	48	0.13866535713259082	0.1502792051171933	0.9791435185185186	0.0029034619961506233	0.0029653078851440205	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_117	2022-10-17T11:20:52Z	2022-10-17T11:50:52Z	2	0.1651683629461312	0.165492656594207	0.020833333333333332	8.107341201895463e-5	0.003891523776909822	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_134	2022-10-17T13:50:52Z	2022-10-17T20:20:52Z	14	0.16808795271120572	0.1713344426223956	0.2708333333333333	8.116224777974732e-4	0.0029967599180214396	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_153	2022-10-17T21:20:52Z	2022-10-18T05:50:51Z	18	0.17230890362847368	0.17555882255928384	0.3541550925925926	8.124797327025424e-4	0.0022941353934932403	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_169	2022-10-18T08:20:51Z	2022-10-18T13:50:51Z	12	0.18891116550942635	0.1908689108784692	0.22916666666666666	4.894363422607087e-4	0.0021357222207740016	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_191	2022-10-18T14:50:51Z	2022-10-19T00:50:51Z	21	0.1921746069892959	0.19576747049790952	0.4166666666666667	8.982158771534063e-4	0.002155718105168175	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
last_group	2022-10-19T01:50:51Z	2022-10-19T10:50:49Z	19	0.1974016577167831	0.19903651285050705	0.37497685185185187	4.087137834309848e-4	0.0010899707046248869	2022-10-15T02:20:55Z	2022-10-19T10:50:49Z	6.545770253979612	6.581568396966939	1000 m	1902578	20
group_29	2022-10-24T01:38:43Z	2022-10-24T14:38:43Z	27	0.095092639527126	0.10019427433585888	0.5416666666666666	0.00127540870218322	0.002354600680953637	2022-10-24T01:08:43Z	2022-10-28T11:08:37Z	5.973015684243257	7.249764515815209	1000 m	1902578	21
