max_time	min_time	small_flux	big_flux	park_depth	wmo	cycle	window_size	quartile
2022-09-07T20:48:17Z	2022-09-04T20:48:20Z	8.848539341852506	20.036014443945987	500 m	4903634	17	5	90
2022-09-07T20:48:17Z	2022-09-04T20:48:20Z	11.817486919712868	17.732319373466026	500 m	4903634	17	5	95
2022-09-07T20:48:17Z	2022-09-04T20:48:20Z	9.396291787077352	19.580692791172805	500 m	4903634	17	7	90
2022-09-07T20:48:17Z	2022-09-04T20:48:20Z	11.817486919712868	17.732319373466026	500 m	4903634	17	7	95
2022-09-17T21:20:04Z	2022-09-14T21:20:06Z	8.8132093656405	24.768370475601692	500 m	4903634	18	3	90
2022-09-17T21:20:04Z	2022-09-14T21:20:06Z	11.60728134984447	22.677317631320552	500 m	4903634	18	3	95
2022-09-17T21:20:04Z	2022-09-14T21:20:06Z	9.762025871040716	23.870032697208835	500 m	4903634	18	5	90
2022-09-17T21:20:04Z	2022-09-14T21:20:06Z	11.99626654239353	22.279885031365637	500 m	4903634	18	5	95
2022-09-17T21:20:04Z	2022-09-14T21:20:06Z	10.631124523909257	23.224218001140063	500 m	4903634	18	7	90
2022-09-17T21:20:04Z	2022-09-14T21:20:06Z	11.99626654239353	22.279885031365637	500 m	4903634	18	7	95
2022-09-27T21:25:03Z	2022-09-24T21:25:05Z	8.373031522747509	10.754449451842664	500 m	4903634	19	3	90
2022-09-27T21:25:03Z	2022-09-24T21:25:05Z	9.981025265384655	8.789573209430793	500 m	4903634	19	3	95
2022-09-27T21:25:03Z	2022-09-24T21:25:05Z	8.81242639361376	10.058236289221874	500 m	4903634	19	5	90
2022-09-27T21:25:03Z	2022-09-24T21:25:05Z	9.981025265384655	8.789573209430793	500 m	4903634	19	5	95
2022-09-27T21:25:03Z	2022-09-24T21:25:05Z	9.336438788294837	9.489933800342351	500 m	4903634	19	7	90
2022-09-27T21:25:03Z	2022-09-24T21:25:05Z	9.981025265384655	8.789573209430793	500 m	4903634	19	7	95
2022-10-07T22:02:33Z	2022-10-04T22:02:35Z	8.05548544864934	12.073111377260648	500 m	4903634	20	3	90
2022-10-07T22:02:33Z	2022-10-04T22:02:35Z	8.698050021809937	11.397784535028991	500 m	4903634	20	3	95
2022-10-07T22:02:33Z	2022-10-04T22:02:35Z	8.477658482180642	11.66794114915959	500 m	4903634	20	5	90
2022-10-07T22:02:33Z	2022-10-04T22:02:35Z	8.698050021809937	11.397784535028991	500 m	4903634	20	5	95
2022-10-07T22:02:33Z	2022-10-04T22:02:35Z	8.698050021809937	11.397784535028991	500 m	4903634	20	7	90
2022-10-07T22:02:33Z	2022-10-04T22:02:35Z	8.698050021809937	11.397784535028991	500 m	4903634	20	7	95
2022-10-17T22:43:49Z	2022-10-14T22:43:51Z	7.44696200481411	31.477815283897307	500 m	4903634	21	3	90
2022-10-17T22:43:49Z	2022-10-14T22:43:51Z	9.981665296774871	29.417334403998208	500 m	4903634	21	3	95
2022-10-17T22:43:49Z	2022-10-14T22:43:51Z	7.6489725498871035	31.31193276608811	500 m	4903634	21	5	90
2022-10-17T22:43:49Z	2022-10-14T22:43:51Z	10.91100149353779	28.703435730709963	500 m	4903634	21	5	95
2022-10-17T22:43:49Z	2022-10-14T22:43:51Z	8.33920770405123	30.7179810141656	500 m	4903634	21	7	90
2022-10-17T22:43:49Z	2022-10-14T22:43:51Z	10.91100149353779	28.703435730709963	500 m	4903634	21	7	95
2022-10-27T21:15:05Z	2022-10-24T21:15:09Z	7.985866039161265	2.183490894918346	500 m	4903634	22	3	90
